price,area,location,no._of_bedrooms,resale,maintenancestaff,gymnasium,swimmingpool,landscapedgardens,joggingtrack,rainwaterharvesting,indoorgames,shoppingmall,intercom,sportsfacility,atm,clubhouse,school,24x7security,powerbackup,carparking,staffquarter,cafeteria,multipurposeroom,hospital,washingmachine,gasconnection,ac,wifi,children'splayarea,liftavailable,bed,vaastucompliant,microwave,golfcourse,tv,diningtable,sofa,wardrobe,refrigerator,city,price_per_sqft,location_frequency,latitude,longitude,distance_to_city_center_km,neighborhood_avg_price_2km
49200000,1851,Rmv,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,26580.226904376013,3,13.0360109,77.5695288,7.627221373789642,16000066.533333331
35900000,3240,Jp Nagar Phase 2,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,11080.246913580248,2,12.9096941,77.5866067,6.903353964144632,15461372.70967742
59000000,1045,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,56459.33014354067,232,12.8468545,77.6769267,16.440175886016466,7501158.537634409
24500000,1075,Electronic City Phase 2,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,22790.697674418603,232,12.8468545,77.6769267,16.440175886016466,7501158.537634409
36000000,1182,Budigere Cross,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,30456.852791878173,74,13.0462134,77.7504125,18.810571742194952,8698337.797297297
36900000,1223,Hoskote,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,30171.70891251022,3,13.0318443,77.7618779,19.332176491952325,18157759.92
20099999,2500,Jayanagar,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8039.9996,14,12.9292731,77.5824229,4.865471525268213,22251285.666666668
25200000,1010,Bommasandra,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,24950.49504950495,114,13.0544346,77.5593269,9.930807668621007,9876516.906779662
22500000,3050,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,7377.049180327869,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
39900000,3030,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,13168.316831683169,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
28300000,3230,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8761.609907120743,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
39100000,3750,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,10426.666666666666,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
30900000,1306,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,23660.03062787136,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
41100000,1706,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,24091.441969519343,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
25800000,3200,Jp Nagar Phase 1,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8062.5,34,12.9096941,77.5866067,6.903353964144632,15461372.70967742
49100000,1350,Begur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,36370.37037037037,186,12.8633887,77.6130112,12.136977535784268,9520151.56557377
22200000,2404,Jp Nagar Phase 1,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,9234.60898502496,34,12.9096941,77.5866067,6.903353964144632,15461372.70967742
22300000,3131,Jp Nagar Phase 1,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,7122.32513573938,34,12.9096941,77.5866067,6.903353964144632,15461372.70967742
22200000,2243,Uttarahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,9897.458760588495,60,12.9055682,77.5455438,9.03882758461927,10478249.92763158
22300000,1620,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,13765.432098765432,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
22200000,3010,Kasavanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,7375.415282392027,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
22599999,2235,Uttarahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,10111.856375838926,60,12.9055682,77.5455438,9.03882758461927,10478249.92763158
23500000,1460,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,16095.890410958904,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
28000000,1629,Kanakapura Road Beyond Nice Ring Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,17188.459177409455,57,12.9767936,77.590082,0.7552555834619402,10986437.7746114
22599999,545,Chandapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,41467.8880733945,37,12.8009043,77.7114908,22.749836116071627,8290966.033898305
24000000,1040,Ramamurthy Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,23076.92307692308,43,13.0120218,77.6777817,10.071477475514186,6505442.482758621
29300000,950,Anekal City,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,30842.105263157893,95,12.9369364,77.7498514,17.276471023525154,9037258.517110266
20600000,1386,Padmanabha Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,14862.914862914862,2,12.916279,77.5560752,7.411559380106423,11935649.74763407
22799999,2550,Jp Nagar Phase 7,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8941.176078431372,50,12.9096941,77.5866067,6.903353964144632,15461372.70967742
24400000,2172,Jp Nagar Phase 7,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,11233.885819521178,50,12.9096941,77.5866067,6.903353964144632,15461372.70967742
24000000,1987,Jp Nagar Phase 7,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12078.510317060896,50,12.9096941,77.5866067,6.903353964144632,15461372.70967742
64200000,1776,Jp Nagar Phase 7,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,36148.64864864865,50,12.9096941,77.5866067,6.903353964144632,15461372.70967742
23000000,2370,Jp Nagar Phase 7,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,9704.64135021097,50,12.9096941,77.5866067,6.903353964144632,15461372.70967742
20200000,1592,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12688.442211055277,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
40000000,1322,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,30257.186081694403,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
22500000,1500,Rr Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,15000.0,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
29000000,1135,Rr Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,25550.66079295154,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
27200000,1110,Rr Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,24504.504504504504,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
26700000,1085,Rr Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,24608.29493087557,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
27200000,1350,Rr Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,20148.14814814815,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
22799999,1360,Rr Nagar,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,16764.705147058823,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
20700000,1056,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,19602.272727272728,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
97500000,1678,Jakkur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,58104.88676996424,56,13.0784743,77.6068938,11.898545341036977,10613689.534482758
30600000,2730,Devanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,11208.791208791208,51,13.2483502,77.7134377,33.218602754110144,7532274.470588235
40800000,1978,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,20626.895854398383,154,12.9067683,77.5595021,8.120779922157398,10391776.59
97500000,1085,Rr Nagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,89861.75115207373,217,12.9314732,77.5290964,8.379951420427018,8812512.98141264
23000000,1715,Devanahalli,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,13411.078717201166,51,13.2483502,77.7134377,33.218602754110144,7532274.470588235
68100000,1482,Hennur Road,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,45951.41700404858,17,13.0377061,77.6303636,8.278735012900231,8686999.926470589
23000000,1195,Kudlu,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,19246.8619246862,23,12.8889126,77.6555716,11.289650841600787,9098021.695652174
23300000,780,Chandapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,29871.79487179487,37,12.8009043,77.7114908,22.749836116071627,8290966.033898305
22799999,1045,Uttarahalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,21818.18086124401,60,12.9055682,77.5455438,9.03882758461927,10478249.92763158
29300000,1110,Ags Layout Arehalli,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,26396.3963963964,6,12.9135288,77.5408913,8.673966103422567,9559602.562913908
22000000,1085,Krishnarajapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,20276.497695852533,131,12.9999024,77.6776703,9.540792376783935,6355032.215053763
24600000,1283,Kadugodi,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,19173.81137957911,39,12.9957428,77.7579489,17.92216346523083,9108921.549019609
24700000,1007,Panathur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,24528.30188679245,2,12.9359854,77.7070828,12.82513536069956,16146500.0
20099999,1902,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,10567.822818086224,154,12.9067683,77.5595021,8.120779922157398,10391776.59
21600000,1780,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12134.831460674155,154,12.9067683,77.5595021,8.120779922157398,10391776.59
26400000,3077,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8579.785505362366,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
30000000,1444,Kumaraswamy Layout,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,20775.623268698066,154,12.9067683,77.5595021,8.120779922157398,10391776.59
32799999,1425,Kumaraswamy Layout,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,23017.54315789473,154,12.9067683,77.5595021,8.120779922157398,10391776.59
24300000,1956,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12423.312883435585,154,12.9067683,77.5595021,8.120779922157398,10391776.59
33900000,2950,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,11491.525423728814,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
23100000,1824,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12664.473684210529,154,12.9067683,77.5595021,8.120779922157398,10391776.59
25600000,2870,Kasavanahalli,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8919.8606271777,101,12.9049906,77.6680265,10.852881736601258,11553010.762589928
24000000,1826,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,13143.483023001096,154,12.9067683,77.5595021,8.120779922157398,10391776.59
40599999,3463,Jp Nagar Phase 4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,11723.938492636442,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
40800000,2563,Jp Nagar Phase 4,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,15918.84510339446,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
28300000,3571,Jp Nagar Phase 4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,7924.950994119295,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
23500000,2437,Jp Nagar Phase 4,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,9643.003693065244,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
40199999,2700,Jp Nagar Phase 4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,14888.88851851852,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
21400000,4282,Jp Nagar Phase 4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,4997.664642690332,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
40500000,4300,Jp Nagar Phase 4,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,9418.60465116279,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
41600000,3033,Banashankari,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,13715.79294427959,75,12.9278196,77.556621,6.359339164293592,13275840.265957449
41100000,3498,Konanakunte,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,11749.571183533448,82,12.8792861,77.5697529,10.562618551030504,11850728.84939759
23500000,1416,Kumaraswamy Layout,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,16596.045197740114,154,12.9067683,77.5595021,8.120779922157398,10391776.59
20900000,2378,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,8788.898233809925,75,12.9278196,77.556621,6.359339164293592,13275840.265957449
29900000,4273,Jp Nagar Phase 4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,6997.425696232155,44,12.9096941,77.5866067,6.903353964144632,15461372.70967742
28400000,1410,Begur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,20141.84397163121,186,12.8633887,77.6130112,12.136977535784268,9520151.56557377
25000000,1585,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,15772.870662460567,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
28200000,1592,Talaghattapura,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,17713.56783919598,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
25299999,1290,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,19612.402325581395,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
43300000,1322,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,32753.40393343419,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
89800000,2124,Jp Nagar Phase 1,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,42278.71939736346,34,12.9096941,77.5866067,6.903353964144632,15461372.70967742
20400000,2145,Jp Nagar Phase 1,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,9510.489510489511,34,12.9096941,77.5866067,6.903353964144632,15461372.70967742
23400000,1298,Talaghattapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,18027.73497688752,106,12.9767936,77.590082,0.7552555834619402,10986437.7746114
23100000,2200,Hulimavu,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,10500.0,25,12.8773486,77.6028031,10.46494725270713,9540728.737288136
23400000,1428,Kumaraswamy Layout,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,16386.55462184874,154,12.9067683,77.5595021,8.120779922157398,10391776.59
23100000,1806,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12790.697674418603,154,12.9067683,77.5595021,8.120779922157398,10391776.59
20500000,1428,Kumaraswamy Layout,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,14355.742296918768,154,12.9067683,77.5595021,8.120779922157398,10391776.59
25800000,1932,Kumaraswamy Layout,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,13354.037267080745,154,12.9067683,77.5595021,8.120779922157398,10391776.59
40400000,1875,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,21546.666666666668,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
33100000,695,Harlur,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,47625.89928057554,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
33600000,1760,Harlur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,19090.90909090909,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
32000000,1470,Harlur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,21768.7074829932,135,12.9144629,77.6636976,9.806740331140222,11000925.332089553
59500000,935,Chandapura,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,63636.36363636364,37,12.8009043,77.7114908,22.749836116071627,8290966.033898305
33900000,1076,Kogilu,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,31505.57620817844,17,13.103973,77.6167721,14.840693944825656,22521944.444444444
21500000,1010,Bommasandra,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,21287.128712871287,114,13.0544346,77.5593269,9.930807668621007,9876516.906779662
29900000,2378,Banashankari,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,12573.59125315391,75,12.9278196,77.556621,6.359339164293592,13275840.265957449
40199999,1792,Bagaluru Near Yelahanka,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,22433.03515625,9,12.9767936,77.590082,0.7552555834619402,10986437.7746114
31000000,1555,Whitefield Hope Farm Junction,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Bangalore,19935.691318327976,97,12.9767936,77.590082,0.7552555834619402,10986437.7746114
23400000,3600,Thiruvidandhai,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chennai,6500.0,4,13.0836939,80.270186,0.1232786588457234,7601239.780952381
24200000,1565,Anna Nagar,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Chennai,15463.258785942491,73,13.0872004,80.2164421,5.905173162942913,12483181.733766234
